SMILES,SMILES_state,NLL
O=C(Oc1ccccc1C(=O)O)c1cc2ccccc2o1,1,26.67
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(C)(C)C(OC)C(O)C2O)cc1,1,24.15
O=c1[nH]c(-c2cc3ccccc3s2)nc2c1CSC2,1,26.46
Cc1n[nH]c(C)c1-c1cc2c[nH]c(=Nc3ccccc3)cc2[nH]1,1,26.89
CCN(C(=O)C1CC(c2ccsc2)CN(S(C)(=O)=O)C1)c1ccccc1,1,30.73
O=C(COc1cc2c(cc1C(=O)O)CCCC2)NCC(F)(F)F,1,32.07
CC(C)On1c(=S)[nH]c2ccccc2c1=O,1,20.6
O=C(c1cccnc1OCc1ccc(F)cc1)N1CCCc2ccccc21,1,24.93
N#CC1C(=N)SC(=N)C(C#N)C1c1ccco1,1,19.96
CCC(CO)C(O)c1ccc(CO)cc1,1,28.36
O=C(O)c1ccc2c(c1)c(C1=Cc3ccccc3C1)cn2-c1ccccc1F,1,35.42
Cc1cc(Oc2ncnc(OC3CCN(Cc4ccccc4)CC3)c2C)ccc1C(C)C,1,29.69
CCC1C(CO)C(O)C2OC1(C)C1CCC3=CC(=O)CCC3(C)C1C2O,1,43.79
CN1CC2(CCCN(c3ncc(F)cn3)C2)CC1=O,1,20.57
Cc1nnc(C2CC3CCN(CC4CC4)CC3O2)o1,1,22.43
O=C(O)Cc1ccc(NC(=O)Nc2ccccc2N2CCC(=O)c3cc(-c4ccccc4)cc(O)c32)cc1,1,36.89
CCOC(=O)c1c(CNC)n(Cc2ccccc2)c2cccc(O)c12,1,22.65
CN1C(=O)C(NC(=O)CCNC(=O)Cc2ccc(NC(=N)NC#N)cc2)N=C(c2ccccc2)c2ccccc21,1,37.43
COc1c(NC(=O)N2CCOCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1,26.36
O=c1[nH]ccc(NCc2ccco2)c1-c1nnc(-c2ccccc2)o1,1,28.25
CCC1CN(Cc2ncnn2Cc2ccccc2)CCO1,1,25.46
CCCCCCCCOC(=O)CC(OCC)OCCCC,1,26.89
CCc1ccc(C(=O)N=c2cc[nH]n2C2CCN(Cc3cnc(C)s3)CC2)cc1,1,25.37
CC(C)(C)OC(=O)CN1CC(NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C(C2CC2)C1,1,32.1
Cc1nn(-c2ccc(Cl)c(Cl)c2)c2nc[nH]c(=NCC3CCCO3)c12,1,25.9
COc1ccc2c(=O)cc(N3CCOCC3)oc2c1-c1cc(CN2CCCCC2)nc2c1Cc1ccccc1-2,1,32.45
O=C(Nc1ccc(N2CCN(Cc3cccn3-c3ccccc3)CC2)c(Cl)c1)C1CC1,1,31.93
COc1ccc(C(O)C2C(c3ccc(OC(F)F)c(OC(F)F)c3)C(C)=Nc3cc(C)nn32)cc1,1,38.88
O=C(Cc1noc2ccccc12)NCc1ccc2c(c1)OCO2,1,25.85
CCC(=O)N1c2ccc(S(=O)(=O)NCCc3ccc(S(N)(=O)=O)cc3)cc2CC1C,1,24.42
Nc1ccc([S+]([O-])C(F)(F)F)cc1Nc1cccc(C(F)(F)F)c1,1,31.83
CC(=O)Nc1ccc(NC(=O)c2ccccc2C(=O)O)cc1,1,21.19
Cc1cc(Cl)ccc1OC(C)C(=O)O,1,21.18
CC1CCN(C(=O)COC(=O)c2cc(C(C)C)nc3ccccc23)CC1,1,27.32
COC(=O)c1c(C(=O)NCCN(C)C)oc2cc(OC)c(Br)cc2c1=O,1,34.5
CC(C)NCC(O)c1ccc(Cl)cc1N,1,22.55
CN(C)C(=O)C(C)(C)Cc1cn(Sc2cccc(Cl)c2)c2ccccc12,1,38.12
CCCCCC(=O)NNC(=O)c1c(C(O)O)oc2ccc(Cl)cc2c1=O,1,31.44
COc1ncc(N=c2[nH]cc(C(=O)N3CCCC3)cc2Cl)cc1F,1,28.06
CNC(=O)Nc1cc(Cl)c(Cl)cc1OCCN1CCCC1,1,27.73
CC(C)(C)CC(=O)NC(CC(N)=O)c1ccccc1,1,25.93
Cc1nc2c(ccn2C2CCN(C(Cc3ccc(F)cc3)C(=O)NC(CC(C)C)C(=O)N3CCCCCC3)CC2)c(=O)n1C,1,50.55
CC(=O)c1ccc(Nc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2cccc(C(=O)O)c2)cc1,1,37.99
COC(=O)c1c(COc2ccc(Cl)cc2)oc2ccc(C(=O)O)cc12,1,29.08
C=CCNC(=O)C(C)(NC(=O)CCC1CCCCC1)c1ccccc1,1,32.06
O=C(Oc1ccccc1)N1CCC2(CC1)CN(c1ccncc1)C2,1,21.13
COc1cccc(CC(=O)Nc2sc3ccccc3c2C(=O)Nc2c(C)cc(C)cc2C)c1,1,32.92
Cc1c(C(O)O)sc2nc[nH]c(=NCCCCCNS(C)(=O)=O)c12,1,35.25
CCc1ccc(C(C)C)cc1N1CCc2ncn(CC)c(=N)c2C1=O,1,29.1
O=c1n(CCCN2CCOCC2)c(O)c2n1Cc1ccccc1C2,1,20.31
CC(C)CN1C(=O)C(=O)N=C1c1ccccc1Cl,1,29.14
O=c1[nH]c2cc3ccccc3cc2cc1CN(CCN1CCOCC1)C(=S)NCc1ccco1,1,27.78
O=C1C(=NCc2ccccc2F)C(c2c[nH]c3ccccc23)C(=O)c2ccccc21,1,31.46
NCCCOC(=O)Cc1c(F)c(F)c(F)c(F)c1F,1,27.1
O=C(Nc1cc(-c2cnnc(N3CC(F)C3)c2)ccc1F)c1cnc2ccc(-c3ccncc3)cn12,1,35.1
CC(CCNC(=O)NCc1ccccc1)N1CCCC(C)(C2CCCCC2)C1=O,1,38.2
O=C(CN1CCOCC1)Nc1c2c3ccccc3nc-2n(CCN2CCOCC2)c2ccccc12,1,36.62
Cc1[nH]c(C)c(S(=O)(=O)c2ccc(OCCCCN(C)C(=O)OC(C)(C)C)cc2)c(=O)c1S(=O)(=O)c1ccc(Cl)cc1,1,45.5
O=c1c2ccccc2ncn1C1CCC2(CCCCC2)O1,1,28.76
O=C(Nc1ccc2[nH]cnc(=Nc3cccc(F)c3)c2c1)C1CCNCC1,1,25.5
CCC(=O)NC(=S)Nc1cccc(OC(C)C)c1,1,26.25
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)cc(Cl)c2F)NC(=N)OCC1(F)F,1,27.48
CCOC(=O)c1nc2ccccc2n1CC(=O)N(C)Cc1ccccc1,1,27.28
CNC(C)c1c(C)n(-c2cc(OC)ncn2)c2cc(OC)cc(OC)c12,1,37.18
CN(C)CC1(C(=O)Nc2cccc(C(=O)OC(C)(C)C)c2)COC1,1,34.87
CCOC(=O)Cc1cc(COc2ccccc2C2CC2)[nH]n1,1,31.08
CN(C(=O)CSc1nnc(-c2cnccn2)o1)c1ccc(F)cc1,1,25.56
CNC(=S)NNC(=O)NCCCCCCNC(=O)C1CCCC2(C1)OCCO2,1,42.44
O=C(C(O)c1ccc(Cl)cc1)C(CO)c1ccno1,1,33.93
Oc1ccc2c3c1OC14CC3C3CCN(CC5CC5)C(C2)C1OC4C3,1,33.42
O=C1c2ccccc2-c2ncncc21,1,21.02
O=C(NCCCCn1c2ccccc2c2nc3ccccc3nc21)C(Cl)(Cl)Br,1,34.55
COc1ccc(C(=O)Nc2ccc(O)c(C(C)(C)C)c2)cc1N(CCCl)CCBr,1,36.68
Cc1cc(C)nc(Sc2n[nH]c(=O)n2-c2ccc(F)cc2)n1,1,22.71
COc1cc(CC(C)N)cc(OC)c1OC,1,19.16
CCOC(=O)c1nn(C(=O)c2c(Cl)cccc2Cl)c2ccccc12,1,24.8
CCCCCCCCCC[N+]1(C)CCCC1,1,18.43
CCCOc1ccc(-n2cccn2)cc1CNCCCN=c1cc(-c2ccc(Cl)cc2)nc(C)[nH]1,1,39.43
CCc1c(CO)n(Cc2ccc(F)cc2)c2cccc(OC)c12,1,33.4
Cc1nc2ccccn2c(=O)c1CCC(=O)Oc1cc(Cl)ccc1C#N,1,35.74
CCCNC(=O)C1(c2ccccc2)CCN(C(=O)c2c3ccccc3c(O)n2Cc2cccc(C)c2C)CC1,1,33.57
CN=c1[nH]c2c[nH]c(=NC(=O)C3CC3)cc2n1CC1CCC(c2cc(F)c(F)cc2F)C1,1,44.02
COCCNC(=O)c1cc2nc3ccc(C)cc3c(C)c2cc1SC,1,35.08
COc1ccc(NC(=O)c2cc(N=c3nc[nH]c4cn(C(N)=O)nc34)c(F)cc2F)cc1C(F)(F)F,1,32.88
Cn1cc2c(n1)[nH]c(=NC(=O)COc1ccccc1Cl)n1nc(-c3ccco3)nc21,1,24.91
C=CCC1(C)OC(CCO)C(=O)C12OCCO2,1,36.09
O=C1NC(Cc2ccccc2)C(=O)N(Cc2ccccc2)C1Cc1ccc(O)c(O)c1,1,25.7
O=C(CCN1CCC(CN2CCCCCC2)CC1)c1ccc(F)c(F)c1,1,29.97
COCCN1C(=O)c2cccc3c(N)c(C#N)nc1c23,1,34.34
O=C(COc1ccc(Cl)cc1)NCC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,1,24.16
COc1cnc2c(C=CC3CCCCCC3)c[nH]c2c1,1,31.63
CCOc1cccnc1-c1nc2c([nH]1)c(=O)n(C)c(=O)n2C,1,26.69
Cc1cc(=O)c2ccc(O)c(CN(C)Cc3ccccc3)c2o1,1,24.04
Cc1nc(C)c(Cc2ccc(F)c(C(=O)N3CCCN(C(=O)C4(c5ccc(Cl)cc5)CC4)CC3)c2)s1,1,32.12
CC(C(=O)N=c1[nH]nc(-c2ccc(F)cc2)s1)C(=O)c1ccc2c(c1)OCO2,1,33.3
COc1ccc(C(=O)C(C)NC2CCCCC2)cc1,1,20.47
CC(C)CC(CCOC(=O)NCCCCN)NC(=O)c1ccc(C(F)(F)F)cc1,1,37.08
CC(O)CN1CCC(CCNC(=O)NCc2ccccc2F)CC1,1,28.44
CCCCCCCCCCCC(=O)OC12CCC(=O)C3Oc4c(O)ccc5c4C(OC)(C1O3)C2(O)C5,1,44.16
N=C(N)c1ccc(CC(=O)Nc2ccc(N(CC(=O)O)CC(=O)O)cc2)cc1,1,34.57
Cc1cc(NC(=O)c2ccc3ccccc3c2)c(=O)n(-c2c(C(C)C)cccc2C(C)C)c1C,1,35.63
NC(N)=NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccc(Cl)cc1,1,21.08
CNC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCC(N)=O)C(=O)O,1,38.15
Cc1oc(=NC(O)Cn2ccc(NC(O)OCc3ccccc3)c2O)sc1CCSCCc1ccc(=NC(=O)C(C)(C)c2ccccc2)[nH]n1,1,51.71
O=C(C=Cc1cccc(F)c1F)N1CCC(Cc2ccccc2)CC1,1,23.99
COc1ccccc1NC(=O)c1c(C)[nH]c2ccc(Br)cc2c1=O,1,28.26
N=c1[nH]c(OC2CCOCC2)cnc1Oc1ccn(C(F)F)n1,1,39.51
c1cnc(OC2CCC2)c(C2CCOCC2)c1,1,19.08
O=C(O)C1CC2CN(C(=O)c3ccccc3-c3ccccc3)CC2C1,1,31.71
Cc1oc2c(C(=O)NC3CCCCCCC3)cccc2c1C,1,29.35
CCCNC(=O)c1cccc2nc(CCc3ccccc3)n(CCCN3CCOCC3)c12,1,30.85
CCN(CC)S(=O)(=O)c1cc(CN2C(=O)c3cccnc3C2=O)ccc1Cl,1,26.5
Cc1c2c(c(C)n1S(=O)(=O)C(Cl)(Cl)Cl)C(=O)CC(C)(C)C2,1,31.07
CC=Cc1ccc(OCCCCN2CCC(C)CC2)c(OC)c1,1,21.24
COc1cc(CNC(=O)NC2c3cc4c(cc3C(c3cc(OC)c(O)c(OC)c3)C2CO)OCO4)ccc1C(=O)Nc1cccc(N(C)C(C)=O)c1,1,52.05
CC(C)Sc1ccc(-c2ccc(C=C3SC(=S)N(C)C3=O)o2)cc1[N+](=O)[O-],1,30.82
CCCN(CC(=O)O)C(=O)CCl,1,24.48
Cc1c(-c2ccc(O)c(NC3=CCC(CO)CC3)c2)cccc1N1CC2CC1C2,1,42.66
CC(=CCCC(C)CCC=C(CO)CCO)CCCC(=O)O,1,38.97
CNC(=S)NN=C(c1ccncc1)c1cnccn1,1,23.82
Cc1ccc(OCC(=O)N(Cc2ccccc2)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)cc1C,1,23.97
CNc1ccc(-c2ccccc2OC)cc1C(=O)CCCN,1,33.44
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NCC#N,1,20.78
Cc1ccc(NC(=O)C2(NC(=O)c3ccc4c(C)cnc(C5=CCCC5)c4c3)COc3ccccc3C2)cc1NC(=O)c1ccoc1C,1,51.37
CN(C)c1cccc2c(S(=O)(=O)NC(CC(=O)O)C(=O)NCCc3ccc(O)cc3O)cccc12,1,32.78
CC1=NC(=O)NC(c2ccc(OCCOc3ccc(C(F)(F)F)cc3)cc2)C1C(=O)Nc1ccc(C)cc1,1,25.8
CCC(C)C(NC(=O)c1ccccc1F)C(=O)Nc1ccccc1Cl,1,29.71
CCn1c(C=Cc2ccc([N+](=O)[O-])o2)nc2c(C)cccc21,1,28.69
COc1nc2ccc(CN(C)c3ccc4ncc(-c5cnn(C)c5)nc4c3)cc2nc1OC,1,29.98
Cc1cc(-c2n[nH]c3cc(=NC(=O)NC(C)CCC4CCCC4)[nH]cc23)ccn1,1,26.54
c1ccc2c(c1)CCCC2=NN=c1[nH]c2ccccc2s1,1,19.37
COc1ccc(CN=c2cccc(NC3CCNCC3)[nH]2)cc1,1,25.61
COc1ccc(C(C)(C)C)cc1NC(=O)c1ccc(C(=O)N=c2cncc[nH]2)cc1,1,27.63
CN1CCN(Cc2ccc3c(c2)OCO3)CC1,1,18.74
Cc1ccc2cc3c(ccn3-c3cc[nH]c(=N)n3)cc2c1,1,29.88
CC#Cc1cncc(-c2ccc3c(c2)CC2CCC(C3)C23CN(CC(F)(F)F)S(=O)(=O)N3)c1,1,29.65
CN1CC2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccccc3)CC2O1,1,30.83
Cc1nc2c(N3CCN(Cc4ccc5cnccn45)CC3)nccc2n1-c1cccnc1,1,43.9
CC1CCN(Cc2ccccc2)CC1,1,17.7
CCOC(=O)C=Cc1cc(=O)c2ccc(OC)cc2o1,1,21.7
C=CCOc1ccc2c(c1)NC(=O)CN2c1ncnc2c1ncn2C1OC(CN(C)CCO)C(O)C1O,1,44.01
O=c1cc(N2CCOCC2)[nH]c(Cc2nc3ccccc3[nH]2)n1,1,18.92
Clc1ccc(-c2nc(CNCC3CCCCC3)co2)c(Cl)c1,1,21.68
Cc1no[nH]c1=NC(=O)CN1CCOCC1,1,21.62
CCc1ccc(OCC(=O)Nc2cc(C(=O)Nc3ccccc3)cc(-n3c(O)c4c(c3O)CCCC4)c2)cc1,1,35.2
CCC1Oc2cc(C(=O)OC(C)C)ccc2S(=O)(=O)N1Cc1ccccc1,1,32.86
COc1ccc(-c2[nH]c3ccc(C(N)=O)cc3c2Cc2cc[nH]c2)cc1,1,32.4
Cc1ccccc1CNC(=O)C1N(C(O)C(=O)C(Cc2cccc(Cl)c2)NC(=O)CN=c2[nH]ccs2)CSC1(C)C,1,39.58
Clc1ccc(-c2ccc3sc(-c4ccccc4)nc3c2)cc1,1,27.54
CCC1CCCC(C2(CNC(=O)c3cccc(Cl)c3Cl)OC(=O)NC2=O)N1S(=O)(=O)c1cc(Cl)cc(Cl)c1,1,33.05
CCC(=O)N1C(=O)C(C)(c2ccc(F)cc2)c2cc(N=C(N)N)ccc21,1,33.77
CC(=O)Nc1ccc(Cl)c(C2(NC(=O)N=c3[nH]c(C(F)F)co3)CCCCCC2=O)c1,1,43.4
Cn1nnnc1SCCCCCC(=O)Nc1ccccc1,1,23.99
O=C(O)CCC=CCC1CCC(Oc2cccc(C(F)(F)F)c2)C(CO)O1,1,24.54
CCC(=O)NC(C(C)C)C(Cc1ccccc1)NC(=O)C(N=C(CCC(=O)N=C(C(=O)OC)C(C)O)NC(C)=O)C(=O)O,1,55.67
Cc1ccc(S(=O)(=O)N2CCCC2C(=O)OC(CCCc2ccc(O)cc2)C(=O)O)cc1,1,27.83
NC(=O)c1cc(-c2ccccc2)sc1NC(=O)Nc1ccc(C=CC(=O)c2ccc(C(=O)O)cc2)cc1,1,37.7
Cc1cccnc1N1CCc2onc(C(=O)N3CCOCC3)c2C1,1,26.41
CC(C=NO)NCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1,27.29
COc1ccc2[nH]c(=NC(=O)c3cc(F)ccc3Oc3ccccc3C(F)(F)F)sc2c1,1,32.56
COc1cccc(C(=O)N=c2[nH]nc(-c3ccccc3)o2)c1,1,21.1
COc1ccc(NC2=CCC(Nc3cccc4ccccc34)=CC2=O)cc1Cl,1,29.98
CC(=O)OCC1(COC(C)=O)OC2OC3CC(C)(CC(C)OC2C(OC(C)=O)C1OC(C)=O)C1C(=O)CC2=C4C(C)CCC4(C(=O)CO)C(OC(C)=O)CC2(C)C1(C)C3,1,58.43
NC(=O)CNC(=O)c1cc(-c2ccccc2)cc2c1CCN(S(=O)(=O)NC1CCCCC1)C2,1,44.83
N=c1[nH]cnc2c1c(-c1ccccc1)cn2C1OC(CO)C(O)C1O,1,18.21
Cc1ccc2[nH]c(=O)[nH]c2n1,1,18.77
COc1cc(OC)c2c(=O)c(Cc3ccc(Cl)c(C#CCCCCBr)c3)coc2c1,1,35.14
CC(C)CC(COc1ccccc1)N1C(=O)C(=O)NCC1CCc1ccccc1,1,27.69
CN(C)c1ccc(C(=O)N(CCCN)c2nc3ccccc3s2)cc1,1,25.63
COc1cc(C=Cc2ccc(OC(C)=O)cc2)ccc1OC(C)=O,1,21.15
Clc1ccccc1N=c1[nH]nc2nnc(-c3cccnc3)cn12,1,29.21
COc1ccc(CN=c2ccc(-n3nncc3C)c[nH]2)cc1,1,28.75
OC1(C(F)(F)F)c2ccccc2-c2nc(C(Cl)(Cl)Cl)c(Br)cc21,1,31.85
CC(C)OCCCNC(=O)c1cc(Cl)ccc1N,1,23.5
CCCCCCCCCCCCCCCCNC(=O)C1(C(=N)N)CC1,1,19.97
CCN1CCc2[nH]c3ccc(NC(=O)c4ccccc4C(C)(C)C)cc3c2C1,1,36.2
CCCCNC(=O)C1CC(C2CC2)=NO1,1,24.96
N#Cc1ccc(NC(=O)CSc2ccccc2)cc1C(F)(F)F,1,24.81
O=C(CCCCCCc1cccnc1)C(=O)Nc1ccc(Cl)c(Cl)c1,1,31.12
COc1ccc(S(=O)(=O)N2CCN(C(=O)Cn3nc(C)cc3C)CC2)cc1,1,23.39
C=Cc1c(OC)ccc2c(C)c(CCC(=O)Nc3ccccc3C(=O)OCC)c(=O)oc12,1,38.41
Cc1ccc(Cc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,1,22.79
COc1cc2c(=O)c3c(ccc2cc1O)C(c1ccc(OC)c(OC)c1OC)C1C(=O)CC(C)(C)CC1=N3,1,40.64
CN(C)C(=O)CC(CSCCCc1cccc(O)c1)C(=O)NC(CC1CCCCC1)C(O)N=c1ccc(C(=O)O)c[nH]1,1,50.89
CCOC(=O)c1c(NC(=O)Cc2coc3cc(C)ccc23)sc2c1CCCC2,1,23.13
Cn1cnc(-c2cc3n(n2)CCOc2cc(-c4cncc(Cl)c4N4CC5CC4CO5)ccc2-3)c1,1,38.36
Cc1cccc(-n2cc(C(O)N3CCN(c4cc(C)ccc4C)CC3)cc2O)c1,1,24.73
O=C(O)Cn1nnc(-c2ccccc2NC(=O)Nc2ccc(C(=O)c3ccccc3)cc2)n1,1,30.79
CCCCCCNC(=O)C(CCC(N)=O)NS(=O)(=O)c1cccc2cccnc12,1,30.31
COc1ccc2cc(C(=O)Nc3ccc(C=Cc4cc(OC)c(OC)c(OC)c4)cc3)c(=O)oc2c1,1,27.99
Cc1ccccc1-c1nc(CN2CCOCC2)co1,1,17.63
CC(C)c1ccc(S(=O)(=O)c2ccc(-c3n[nH]c(=N)s3)cc2)cc1,1,25.96
Cc1ccc(C(C)C)c(OCCCCn2ccnc2)c1,1,21.11
N#CC(=Cc1cccc(F)c1)c1ccncc1,1,21.77
N#CCn1nnc(-c2cnc(N3CCC4(CC3)CC(C(=O)O)c3ccccc34)s2)n1,1,36.5
COc1ccc(-c2csc(=Nc3cccnc3)[nH]2)c(O)c1,1,24.85
Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,1,19.63
CCOC(=O)c1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1,1,20.71
Oc1ccc(CCNCc2ccccc2)cc1,1,17.92
COc1ccc(C(=O)N2C(=O)C(=Cc3cccc([N+](=O)[O-])c3)c3ccccc32)c(Cl)c1,1,36.33
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)Nc2cccc(CCO)c2)cc1,1,25.92
Cc1cc(C)[nH]c(=Nc2nc(-c3ccc[nH]3)cs2)n1,1,26.27
CC(C)c1ccc(C(=O)NCC23CNCCC2CN(C)C3)s1,1,35.11
COc1ccc2oc(C(c3nc4cc(C5=NCCN5)ccc4[nH]3)c3nc4cc(C5=NCCN5)ccc4o3)cc2c1,1,40.4
CC(C)Oc1nc2cc(C(=O)O)ccc2nc1-c1ccc(-c2ccccc2)cc1,1,26.18
c1nc(N2CCOCC2)nc2c1COCC21CCNCC1,1,20.0
CC1(C)OC2C(OCC3OC(O)C(O)C(O)C3O)C(O)C(C(=O)O)OC2(C(=O)OCCCBr)O1,1,39.43
COc1ccc(-c2ccccc2)cc1CNCCc1cccc2ccccc12,1,27.74
Cc1cc(C)c(CNc2cccc(-c3cnc4cc(-c5cc[nH]c(=N)n5)ccn34)c2)c(=O)[nH]1,1,35.97
O=C1c2cc3c(cc2C2(CC2)N1CCC1CCN(Cc2ccccc2)CC1)OCO3,1,23.91
O=C(C=Cc1ccc2c(c1)OCO2)c1ccc(NS(=O)(=O)c2ccccn2)cc1,1,25.21
Clc1ccc(C(Cc2ccccc2)N2CCNCC2)cc1,1,19.46
O=c1[nH]c2ccccc2c(=O)n1CCCCCN1CCN(Cc2ccc(F)cc2)CC1,1,26.68
NCCCNCc1nc(-c2csc(-c3cc4ccccc4o3)n2)cs1,1,35.56
C#CCCCCCCCCCCCNc1c(C)cc(C2OC(SC)C(O)C(O)C2O)cc1C,1,42.71
O=C(COC(=O)c1ccc2c(c1)OCO2)NCCC1=CCCCC1,1,21.15
CC12C(Br)CC(=O)OC1CC(O)C1C3CCCC12C(Br)C(=O)O3,1,45.01
OCC1OC(c2cccc(F)c2)C(O)C1O,1,21.49
COCCOC(=O)C1C(CN(C)C)=NC(c2c(F)cc(F)cc2F)=NC1c1ccc(F)cc1Cl,1,24.84
CC(=NNC(=S)NC1CC2CC1CC2O)c1ccccc1O,1,32.51
COC1CN(Cc2ccoc2)C2CCCOC12,1,24.16
O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1)Nc1cccc(C(F)(F)F)c1,1,24.71
NC(=S)N=Nc1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,1,24.07
CSC1CC=c2nc(N3CCCC3)nc(-c3cnc(=N)[nH]c3)c2=N1,1,33.29
Cc1c(-c2cccc(-c3ccc(OCC(O)CN(C)C)cc3)c2)[nH]c2ccccc2c1=O,1,29.39
CC(C)(C)C(=O)CN1C(=O)C(NC(=O)Nc2cccc(C#N)c2)N=C(c2ccccc2)c2ccccc21,1,22.44
CCCCCCCCSc1nnc(COc2cc(=O)oc3ccccc23)n1-c1cccc(C)n1,1,32.46
CCOC(=O)N1CCN(C(CCN(C)C)c2cc3c4ccccc4n(C)n3c(=O)n2)CC1,1,35.35
COc1ccc(C2CC(c3ccc(OC)cc3)c3nc(OC)ccc3C2=O)cc1,1,29.36
CC1COCCN1c1nc(CN2CCN(C)CC2)nc2nc(-c3cnc4ccsc4c3)ccc12,1,38.69
CCCC(=O)c1cnn(-c2ccc(NC(=O)c3cn(CC)nn3)cc2)c1C,1,22.39
CCCCCCCCS(=O)(=O)C=Cc1cc2ccc(S(=O)(=O)c3ccc(CO)cc3)c(O)c2o1,1,44.03
O=C(O)CN1C(=O)CC(=O)Nc2cc(Br)c([N+](=O)[O-])cc21,1,31.87
Cn1cc(-c2ccc3[nH]c(=NC(=O)NCc4cccnc4)sc3c2)cn1,1,27.14
CCCCCN(C(=O)Nc1ccc(OC(F)(C(F)(F)F)C(F)(F)F)cc1)c1nc(-c2ccc(O)cc2)c(C)s1,1,49.73
CCOCCN1CC2CN(C(=O)CCOC)CC2C1,1,25.37
CCOC(=O)CSc1cc(N(C(=O)C(=O)O)c2ccccc2Cl)c(N)c2c1C(=O)c1ccccc1C2=O,1,40.19
Cc1ccccc1C(=NNc1cc(Cl)c(Cl)c(Cl)c1)C(=O)O,1,29.49
CC(CC[S+](C)[O-])n1c2ccccc2c(=O)c2c3c(sc21)CC(C)(C)OC3,1,39.5
O=C(O)C(c1ccccc1)n1cncc1-c1ccc(-c2cnc3ccccc3c2)cc1,1,32.66
Cc1nc(CN2CCC(c3c(C)nn(C)c3C)CC2)cs1,1,25.0
N=C(N)NCCCOc1ccccc1C12CC3CC(CC(C3)C1)C2,1,25.26
Cc1ccc2nc(-c3ccc(Cl)cc3)c(C)c(C(=O)O)c2c1C,1,25.12
O=C(c1ccco1)c1c(O)c(O)n(CCc2ccccc2)c1-c1cccs1,1,22.26
COc1ccc(C=C2CCC(=Cc3cc(OC)c(OC)c(OC)c3)C2=O)cc1OC,1,19.7
CCOc1ccc2c(c1)c(CC(=O)O)cn2Cc1ccccc1,1,24.18
CCC1(c2ccc(O)c(N)c2)CCCCC1,1,23.72
Clc1ccc(N2CCN(CC3Cc4[nH]c5ccccc5c4CO3)CC2)cc1Cl,1,29.89
c1n[nH]cc1-c1cc2c[nH]cc2cn1,1,24.98
Cc1ccc(-c2n[nH]c(=Nc3ccc(O)cc3)c3ccccc23)cc1S(=O)(=O)C1CC1,1,28.39
C=CC(=O)Nc1cccc(Nc2[nH]cc(C(=O)c3cccc(OC)c3O)c(=Nc3ccc(N4CCNCC4)cc3)c2Cl)c1,1,42.68
O=C1OC(C(O)c2ccc(Cl)cc2)c2ccccc21,1,22.16
COc1ccccc1CC(=O)NC(C)c1nc(C)c(CC#N)s1,1,31.9
N=c1nc[nH]c2nc(-c3ccc(Br)o3)nn12,1,25.59
CC(C)Cn1ncc2cnc(=NC(=O)C(C)Oc3ccc(F)cc3)[nH]c21,1,31.22
COc1cc2cnc(N3CCN(C(=S)Nc4ccccc4)CC3)nc2cc1OC,1,24.34
CC(N=c1cccc[nH]1)c1cc2c(F)ccc(Cl)c2c(=O)n1-c1ccccc1,1,27.21
O=C(O)CNC(=O)CO,1,19.86
CCOC(=O)CC1CCC2(O)C(C)=CCCC2(C(=O)O)C1,1,33.39
O=C(Nc1cccc(S(=O)(=O)N2CCCC2)c1)c1cccc2oc(-c3ccccc3)cc12,1,32.73
Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1N=c1[nH]cnc2cnc(N3CCNCC3)nc12,1,22.04
Cc1cccc(N(C2=NC(c3ccccc3)CO2)c2cccc(Cl)c2)c1,1,29.48
Cn1c(-c2nc(-c3cc(C(F)(F)F)ccc3F)c3sccc3n2)cnc1C1(C(F)(F)F)CC1,1,40.21
Cc1nnc(-c2ccccc2C(=O)NN=Cc2ccc3c(c2)OCO3)o1,1,27.93
COc1ccc(CCNC(=S)N2CCN(c3cc(C)ccc3C)CC2)cc1OC,1,24.11
Cn1c(CCCc2ccccc2)nc(Cl)c(O)c1=O,1,26.47
